,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
12196,0.37922,31.639,1957.8,0.68725,41.31
12197,0.35905,30.669,1597.1,0.555,38.743
12198,0.34476,29.241,1178.5,0.54233,36.907
12199,0.22769,28.363,708.4,0.54233,21.157
12200,0.12724,26.946,244.72,0.54233,5.6446
12201,0.10005,22.984,19.32,0.61358,-1.5405
12202,0.10005,20.859,0.0,0.64086,-1.9818
12203,0.10005,19.317,0.0,0.65929,-1.8524
12204,0.10005,17.992,0.0,0.68973,-1.7479
12205,0.10005,16.913,0.0,0.67214,-1.6671
12206,0.10005,16.044,0.0,0.63009,-1.6048
12207,0.10005,15.204,0.0,0.5732,-1.5468
12208,0.10005,14.578,0.0,0.54233,-1.505
12209,0.10005,13.9,0.0,0.54233,-1.4609
12210,0.10005,13.274,0.0,0.55808,-1.4213
12211,0.12284,15.079,206.08,0.65929,4.8557
12212,0.19912,18.148,644.0,0.82528,17.039
12213,0.29791,21.482,1107.7,0.71171,30.776
12214,0.33001,25.257,1532.7,0.67721,34.997
12215,0.35106,28.404,1886.9,0.64882,37.72
12216,0.37406,31.26,2144.5,0.66188,40.656
12217,0.39032,32.661,2228.2,0.71889,42.709
12218,0.39993,33.342,2247.6,0.80214,43.917
12219,0.39994,33.36,2086.6,0.91383,43.922
12220,0.39947,33.134,1925.6,1.0267,43.857
12221,0.39625,32.136,1571.4,1.11,43.454
12222,0.33966,30.875,1152.8,1.1583,36.251
12223,0.22942,29.19,714.84,1.1583,21.401
12224,0.13113,26.304,264.04,1.0708,6.3266
12225,0.10005,22.193,19.32,0.96484,-1.4697
12226,0.10005,19.997,0.0,1.0217,-1.9084
12227,0.10005,18.006,0.0,1.035,-1.7489
12228,0.10005,16.399,0.0,0.99797,-1.63
12229,0.10005,15.308,0.0,0.94694,-1.5539
12230,0.10005,14.484,0.0,0.84979,-1.4988
12231,0.10005,13.762,0.0,0.74,-1.4521
12232,0.10005,13.299,0.0,0.67214,-1.4229
12233,0.10005,13.061,0.0,0.6328,-1.4082
12234,0.10005,12.881,0.0,0.60797,-1.3971
12235,0.12731,15.003,231.84,0.61358,5.6538
12236,0.21453,18.633,689.08,0.87753,19.278
12237,0.3035,21.958,1172.1,0.81694,31.517
12238,0.33713,25.517,1610.0,0.79786,35.922
12239,0.35848,28.252,1970.6,0.80001,38.67
12240,0.37733,29.986,2228.2,0.89873,41.069
12241,0.39073,30.982,2344.2,1.0416,42.761
12242,0.392,31.213,2331.3,1.1903,42.919
12243,0.38903,30.687,2202.5,1.2963,42.547
12244,0.38159,29.569,1990.0,1.3494,41.607
12245,0.36834,27.956,1635.8,1.3745,39.93
12246,0.34113,25.93,1178.5,1.3683,36.44
12247,0.22193,24.194,689.08,1.325,20.338
12248,0.12627,21.774,231.84,1.2202,5.4718
12249,0.10005,18.175,19.32,1.1253,-1.1478
12250,0.10005,15.664,0.0,1.173,-1.5783
12251,0.10005,14.18,0.0,1.1314,-1.479
12252,0.10005,12.918,0.0,1.03,-1.3994
12253,0.10005,11.908,0.0,0.94513,-1.3387
12254,0.10005,11.025,0.0,0.8697,-1.288
12255,0.10005,10.272,0.0,0.8064,-1.2461
12256,0.10005,9.598,0.0,0.73536,-1.2099
12257,0.10005,8.8895,0.0,0.64618,-1.1729
12258,0.10005,8.2883,0.0,0.59084,-1.1424
12259,0.11144,10.149,225.4,0.75828,2.6897
12260,0.12551,13.381,695.52,0.78052,5.3357
12261,0.18269,17.538,1178.5,0.69221,14.591
12262,0.29095,20.89,1622.9,0.61358,29.849
12263,0.31532,24.053,1983.5,0.56418,33.077
12264,0.33147,26.362,2234.7,0.57914,35.189
12265,0.34695,27.727,2344.2,0.66188,37.189
12266,0.35982,28.43,2337.7,0.79786,38.842
12267,0.36708,28.675,2234.7,0.92869,39.768
12268,0.36704,28.32,2002.8,1.0284,39.764
12269,0.35964,27.248,1622.9,1.1054,38.819
12270,0.34068,25.53,1178.5,1.1627,36.38
12271,0.22904,23.554,721.28,1.2089,21.348
12272,0.13357,20.762,270.48,1.2258,6.7521
12273,0.10005,17.274,19.32,1.1918,-1.0834
12274,0.10005,14.811,0.0,1.1598,-1.5204
12275,0.10005,13.138,0.0,1.0851,-1.4129
12276,0.10005,11.94,0.0,1.0183,-1.3406
12277,0.10005,11.032,0.0,0.97367,-1.2883
12278,0.10005,10.308,0.0,0.94694,-1.2481
12279,0.10005,9.6908,0.0,0.94694,-1.2148
12280,0.10005,9.1941,0.0,0.9415,-1.1886
12281,0.10005,9.0302,0.0,0.93604,-1.1801
12282,0.10005,8.9438,0.0,0.92129,-1.1757
12283,0.11124,10.057,206.08,0.97191,2.6464
12284,0.12107,12.653,644.0,0.97718,4.5317
12285,0.14942,15.757,1101.2,0.99282,9.3933
12286,0.20444,18.321,1552.0,1.0267,17.818
12287,0.28414,20.306,1861.2,1.0482,28.935
12288,0.30757,22.305,1977.1,1.0692,32.056
12289,0.33009,24.254,2060.8,1.1007,35.009
12290,0.34493,25.597,2118.8,1.1389,36.929
12291,0.352,26.27,2138.1,1.1846,37.84
12292,0.349,25.982,1932.0,1.2244,37.455
12293,0.33664,24.837,1584.2,1.2629,35.857
12294,0.31559,22.992,1165.6,1.299,33.113
12295,0.22326,20.481,701.96,1.3302,20.528
12296,0.13047,17.406,251.16,1.3134,6.2141
12297,0.10005,14.55,19.32,1.2272,-0.90449
12298,0.10005,13.144,0.0,1.1509,-1.4133
12299,0.10005,12.296,0.0,1.0771,-1.3617
12300,0.10005,11.698,0.0,1.0317,-1.3265
12301,0.10005,11.325,0.0,1.0082,-1.305
12302,0.10005,11.056,0.0,0.96838,-1.2897
12303,0.10005,10.813,0.0,0.94332,-1.2761
12304,0.10005,10.285,0.0,0.89873,-1.2468
12305,0.10005,9.2794,0.0,0.77832,-1.1931
12306,0.10005,8.6123,0.0,0.67721,-1.1587
12307,0.1115,10.168,180.32,0.80214,2.7005
12308,0.1232,13.023,605.36,0.85581,4.9206
12309,0.16201,16.548,1081.9,0.83762,11.407
12310,0.25208,19.585,1519.8,0.81274,24.569
12311,0.30844,22.379,1880.5,0.78052,32.17
12312,0.33259,24.772,2144.5,0.82735,35.334
12313,0.34813,26.428,2260.4,0.91757,37.343
12314,0.3597,27.639,2279.8,0.97367,38.827
12315,0.36634,28.228,2183.2,1.0317,39.674
12316,0.36674,28.091,1957.8,1.096,39.725
12317,0.35944,27.112,1603.6,1.1538,38.795
12318,0.34216,25.428,1185.0,1.186,36.573
12319,0.22905,23.577,721.28,1.1989,21.349
12320,0.1324,20.574,264.04,1.1715,6.5502
12321,0.10005,16.645,19.32,1.1023,-1.0401
12322,0.10005,14.463,0.0,1.0992,-1.4974
12323,0.10005,12.869,0.0,1.0334,-1.3963
12324,0.10005,11.649,0.0,0.93054,-1.3237
12325,0.10005,10.835,0.0,0.85781,-1.2773
12326,0.10005,10.116,0.0,0.76725,-1.2377
12327,0.10005,9.3697,0.0,0.67973,-1.1978
12328,0.10005,8.88,0.0,0.63818,-1.1724
12329,0.10005,8.4803,0.0,0.59373,-1.152
12330,0.10005,8.0733,0.0,0.55808,-1.1317
12331,0.11169,10.248,218.96,0.59373,2.7375
12332,0.12905,13.865,663.32,0.69468,5.9623
12333,0.19793,18.118,1127.0,0.54233,16.863
12334,0.29945,21.689,1558.5,0.54233,30.98
12335,0.31885,24.865,1919.1,0.54233,33.542
12336,0.33559,27.446,2170.3,0.54233,35.722
12337,0.34676,29.105,2279.8,0.54233,37.165
12338,0.36584,29.709,2279.8,0.71889,39.611
12339,0.37873,30.069,2170.3,0.9157,41.247
12340,0.38297,29.965,1944.9,1.0708,41.782
12341,0.37886,29.21,1597.1,1.1932,41.265
12342,0.34497,27.899,1185.0,1.2844,36.937
12343,0.23156,26.172,727.72,1.3225,21.705
12344,0.13428,23.672,276.92,1.2615,6.8691
12345,0.10005,20.062,19.32,1.1162,-1.2916
12346,0.10005,17.888,0.0,1.1023,-1.7399
12347,0.10005,16.299,0.0,1.066,-1.6228
12348,0.10005,15.146,0.0,1.04,-1.5429
12349,0.10005,14.316,0.0,1.025,-1.4878
12350,0.10005,13.688,0.0,1.0031,-1.4474
12351,0.10005,13.253,0.0,0.99626,-1.4201
12352,0.10005,12.911,0.0,0.99454,-1.3989
12353,0.10005,12.631,0.0,0.99626,-1.3819
12354,0.10005,12.304,0.0,1.02,-1.3622
12355,0.11465,12.968,154.56,1.1177,3.324
12356,0.13605,14.638,483.0,1.2032,7.173
12357,0.15662,16.228,875.84,1.2258,10.553
12358,0.19468,17.987,1294.4,1.2174,16.384
12359,0.26745,19.9,1719.5,1.2089,26.677
12360,0.29887,21.564,1944.9,1.2032,30.903
12361,0.31585,23.014,2022.2,1.2174,33.146
12362,0.31736,23.144,1777.4,1.2424,33.344
12363,0.32516,23.819,1970.6,1.2831,34.364
12364,0.32696,23.976,1848.3,1.3238,34.597
12365,0.31548,22.982,1423.2,1.3468,33.098
12366,0.28168,21.553,953.12,1.3732,28.603
12367,0.19911,20.174,592.48,1.377,17.035
12368,0.12242,18.06,206.08,1.3302,4.777
12369,0.10005,15.439,12.88,1.2258,-1.1612
12370,0.10005,14.447,0.0,1.1389,-1.4964
12371,0.10005,13.809,0.0,1.0432,-1.455
12372,0.10005,12.697,0.0,0.98242,-1.3859
12373,0.10005,11.922,0.0,0.97367,-1.3396
12374,0.10005,11.661,0.0,1.0234,-1.3244
12375,0.10005,11.001,0.0,1.0367,-1.2866
12376,0.10005,10.16,0.0,1.0267,-1.24
12377,0.10005,9.556,0.0,1.04,-1.2076
12378,0.10005,9.1086,0.0,1.0514,-1.1842
12379,0.11112,10.006,173.88,1.1344,2.6224
12380,0.12201,12.82,650.44,1.2018,4.7074
12381,0.16154,16.515,1146.3,1.271,11.331
12382,0.24913,19.513,1577.8,1.2369,24.16
12383,0.30238,21.863,1932.0,1.1788,31.37
12384,0.32485,23.794,2189.6,1.11,34.326
12385,0.34002,25.144,2292.6,1.0284,36.295
12386,0.34661,26.102,2292.6,0.95593,37.146
12387,0.35007,26.685,2202.5,0.91383,37.593
12388,0.34963,26.622,1977.1,0.9157,37.536
12389,0.34584,25.997,1622.9,0.95951,37.049
12390,0.33695,24.865,1217.2,1.0133,35.898
12391,0.23656,23.819,753.48,1.0317,22.408
12392,0.13829,21.847,296.24,0.94513,7.555
12393,0.10005,18.006,19.32,0.90253,-1.1355
12394,0.10005,16.1,0.0,1.02,-1.6088
12395,0.10005,14.555,0.0,0.98416,-1.5034
12396,0.10005,13.484,0.0,0.88336,-1.4345
12397,0.10005,12.514,0.0,0.76502,-1.3748
12398,0.10005,11.654,0.0,0.67973,-1.324
12399,0.10005,11.129,0.0,0.65929,-1.2938
12400,0.10005,10.909,0.0,0.67214,-1.2814
12401,0.10005,10.891,0.0,0.69959,-1.2804
12402,0.10005,10.935,0.0,0.72599,-1.2829
12403,0.12564,13.397,225.4,0.90063,5.3588
12404,0.16682,16.802,663.32,1.0031,12.159
12405,0.28848,20.679,1127.0,1.0234,29.52
12406,0.32507,23.813,1552.0,1.0547,34.354
12407,0.35093,26.306,1906.2,1.0692,37.705
12408,0.36704,28.203,2163.8,1.0676,39.763
12409,0.37848,29.541,2279.8,1.0498,41.216
12410,0.38615,30.419,2292.6,1.0367,42.184
12411,0.38869,30.744,2196.0,1.0217,42.504
12412,0.38577,30.489,1983.5,1.0048,42.136
12413,0.37666,29.627,1635.8,0.96662,40.986
12414,0.35534,28.292,1223.6,0.90063,38.268
12415,0.23794,27.072,753.48,0.76278,22.602
12416,0.13648,24.943,289.8,0.54233,7.2444
12417,0.10005,21.064,19.32,0.63818,-1.3732
12418,0.10005,19.242,0.0,0.74691,-1.8462
12419,0.10005,17.927,0.0,0.87362,-1.7429
12420,0.10005,16.532,0.0,0.86179,-1.6395
12421,0.10005,15.383,0.0,0.74919,-1.559
12422,0.10005,14.461,0.0,0.62189,-1.4973
12423,0.10005,14.185,0.0,0.58794,-1.4792
12424,0.10005,14.478,0.0,0.61078,-1.4984
12425,0.10005,15.039,0.0,0.64086,-1.5357
12426,0.10005,15.564,0.0,0.65145,-1.5714
12427,0.12474,17.457,218.96,0.61078,5.2005
12428,0.21374,21.662,656.88,0.61636,19.164
12429,0.32436,23.872,1120.6,0.83147,34.261
12430,0.34445,26.271,1558.5,0.8417,36.869
12431,0.36356,28.791,1925.6,0.81484,39.318
12432,0.38091,30.981,2183.2,0.79356,41.523
12433,0.39039,32.423,2292.6,0.74691,42.719
12434,0.39954,33.172,2292.6,0.80214,43.868
12435,0.39995,33.473,2196.0,0.93237,43.95
12436,0.39956,33.168,1977.1,1.0449,43.867
12437,0.39636,32.164,1622.9,1.1177,43.468
12438,0.3564,30.808,1217.2,1.1524,38.405
12439,0.23868,29.319,753.48,1.1494,22.705
12440,0.1373,26.651,296.24,1.0835,7.3851
12441,0.10005,22.435,19.32,1.0267,-1.4911
12442,0.10005,19.955,0.0,1.035,-1.9048
12443,0.10005,18.029,0.0,0.99969,-1.7507
12444,0.10005,16.188,0.0,0.98936,-1.615
12445,0.10005,14.544,0.0,0.95593,-1.5027
12446,0.10005,13.293,0.0,0.88723,-1.4225
12447,0.10005,12.578,0.0,0.8232,-1.3786
12448,0.10005,12.134,0.0,0.75828,-1.3521
12449,0.10005,11.634,0.0,0.63818,-1.3228
12450,0.10005,11.249,0.0,0.56418,-1.3006
12451,0.12658,13.535,231.84,0.72835,5.5261
12452,0.1702,16.978,682.64,0.76053,12.687
12453,0.28945,20.761,1152.8,0.64618,29.648
12454,0.31851,24.81,1590.7,0.54233,33.497
12455,0.33971,28.065,1951.3,0.54233,36.256
12456,0.35677,30.557,2208.9,0.54233,38.452
12457,0.37016,32.45,2344.2,0.54233,40.16
12458,0.39497,33.07,2357.0,0.73303,43.294
12459,0.39978,33.27,2208.9,0.925,43.897
12460,0.39945,33.123,1983.5,1.0819,43.853
12461,0.39695,32.323,1622.9,1.1932,43.544
12462,0.35502,31.099,1210.7,1.2561,38.227
12463,0.23874,29.511,753.48,1.2723,22.713
12464,0.13726,26.785,296.24,1.2032,7.3788
12465,0.10005,22.668,19.32,1.1115,-1.5119
12466,0.10005,19.871,0.0,1.1434,-1.8978
12467,0.10005,17.461,0.0,1.1449,-1.7076
12468,0.10005,15.592,0.0,1.1284,-1.5734
12469,0.10005,14.174,0.0,1.0898,-1.4785
12470,0.10005,13.242,0.0,0.99969,-1.4194
12471,0.10005,12.292,0.0,0.9859,-1.3615
12472,0.10005,11.555,0.0,0.98242,-1.3182
12473,0.10005,10.977,0.0,0.93421,-1.2852
12474,0.10005,10.548,0.0,0.87948,-1.2613
12475,0.11623,11.625,231.84,0.93237,3.6258
12476,0.1377,14.803,682.64,0.87558,7.4516
12477,0.20808,18.439,1146.3,0.83353,18.343
12478,0.29815,21.503,1577.8,0.81903,30.808
12479,0.32866,24.255,1925.6,0.8232,34.823
12480,0.34726,26.429,2183.2,0.88916,37.232
12481,0.3624,27.905,2299.1,0.98936,39.171
12482,0.37256,28.801,2312.0,1.0771,40.465
12483,0.37769,29.205,2215.4,1.1374,41.115
12484,0.37693,28.994,1990.0,1.1903,41.018
12485,0.36838,27.968,1642.2,1.2299,39.935
12486,0.34969,26.288,1210.7,1.2465,37.543
12487,0.23541,24.556,747.04,1.2383,22.247
12488,0.13701,22.121,289.8,1.2061,7.3391
12489,0.10005,18.83,25.76,1.1449,-0.99067
12490,0.10005,16.436,0.0,1.1419,-1.6326
12491,0.10005,14.737,0.0,1.1007,-1.5155
12492,0.10005,13.528,0.0,1.0692,-1.4373
12493,0.10005,12.631,0.0,1.0547,-1.3819
12494,0.10005,11.966,0.0,1.04,-1.3422
12495,0.10005,11.402,0.0,1.0031,-1.3094
12496,0.10005,10.885,0.0,0.96838,-1.2801
12497,0.10005,10.553,0.0,0.95951,-1.2616
12498,0.10005,10.322,0.0,0.96484,-1.2489
12499,0.11572,11.492,225.4,1.0432,3.5272
12500,0.1348,14.513,669.76,1.0803,6.9597
12501,0.19083,17.847,1133.4,1.1284,15.81
12502,0.28594,20.461,1558.5,1.1817,29.178
12503,0.31512,22.951,1912.7,1.2103,33.05
12504,0.33728,24.897,2163.8,1.2341,35.942
12505,0.34971,26.05,2273.3,1.2629,37.547
12506,0.3542,26.485,2273.3,1.3068,38.123
12507,0.35079,26.154,2176.7,1.3456,37.686
12508,0.33983,25.128,1957.8,1.3819,36.273
12509,0.32457,23.768,1616.4,1.3807,34.288
12510,0.30521,22.104,1210.7,1.3379,31.744
12511,0.23453,20.007,753.48,1.2696,22.123
12512,0.13992,17.674,302.68,1.1918,7.8297
12513,0.10005,14.816,25.76,1.0708,-0.7211
12514,0.10005,13.003,0.0,1.035,-1.4046
12515,0.10005,11.778,0.0,0.99797,-1.3312
12516,0.10005,10.975,0.0,0.92869,-1.2851
12517,0.10005,10.333,0.0,0.82528,-1.2494
12518,0.10005,9.4947,0.0,0.67468,-1.2044
12519,0.10005,8.6776,0.0,0.55191,-1.162
12520,0.10005,8.3552,0.0,0.54233,-1.1457
12521,0.10005,8.3438,0.0,0.54233,-1.1452
12522,0.10005,8.3999,0.0,0.54233,-1.148
12523,0.11282,10.649,218.96,0.59661,2.9607
12524,0.13262,14.284,656.88,0.80001,6.5838
12525,0.19077,17.849,1127.0,0.86378,15.801
12526,0.28951,20.766,1558.5,0.893,29.655
12527,0.32212,23.556,1912.7,0.91196,33.968
12528,0.34417,25.797,2163.8,0.95593,36.833
12529,0.35837,27.312,2266.9,1.0267,38.656
12530,0.36826,28.184,2286.2,1.1268,39.918
12531,0.37106,28.263,2189.6,1.2669,40.275
12532,0.36323,27.403,1970.6,1.3967,39.279
12533,0.34592,25.691,1629.3,1.4858,37.058
12534,0.31968,23.344,1230.0,1.5166,33.648
12535,0.23785,20.705,766.36,1.4892,22.588
12536,0.14112,18.061,309.12,1.4113,8.0292
12537,0.10005,14.976,25.76,1.2602,-0.73093
12538,0.10005,12.728,0.0,1.1802,-1.3878
12539,0.10005,11.288,0.0,1.1284,-1.3029
12540,0.10005,10.672,0.0,1.0835,-1.2682
12541,0.10005,10.684,0.0,1.0595,-1.2688
12542,0.10005,10.795,0.0,1.0334,-1.275
12543,0.10005,11.029,0.0,0.98763,-1.2882
12544,0.10005,11.266,0.0,0.925,-1.3016
12545,0.10005,11.424,0.0,0.84778,-1.3107
12546,0.10005,11.47,0.0,0.80001,-1.3133
12547,0.11179,12.118,135.24,0.83967,2.76
12548,0.12825,13.757,476.56,0.87166,5.822
12549,0.15007,15.805,869.4,0.88723,9.4989
12550,0.20114,18.215,1172.1,0.87948,17.335
12551,0.29243,21.015,1680.8,0.8232,30.046
12552,0.32158,23.764,2080.1,0.72126,33.897
12553,0.32695,26.006,2234.7,0.55191,34.6
12554,0.33316,27.081,2254.0,0.54233,35.408
12555,0.33648,27.581,2157.4,0.54233,35.838
12556,0.33508,27.368,1944.9,0.54233,35.655
12557,0.32847,26.363,1603.6,0.54233,34.797
12558,0.31879,24.854,1191.4,0.54233,33.533
12559,0.2334,23.4,740.6,0.555,21.963
12560,0.13697,22.388,289.8,0.73069,7.3316
12561,0.10005,19.577,19.32,0.85181,-1.2534
12562,0.10005,17.858,0.0,1.1253,-1.7376
12563,0.10005,15.732,0.0,1.17,-1.583
12564,0.10005,14.448,0.0,1.1054,-1.4964
12565,0.10005,13.732,0.0,1.02,-1.4502
12566,0.10005,13.19,0.0,0.95055,-1.4162
12567,0.10005,12.717,0.0,0.89873,-1.3871
12568,0.10005,12.299,0.0,0.86575,-1.3619
12569,0.10005,11.93,0.0,0.84979,-1.34
12570,0.10005,11.601,0.0,0.84979,-1.3209
12571,0.12181,12.785,199.64,0.96484,4.6674
12572,0.1492,15.742,624.68,0.97015,9.358
12573,0.23808,19.26,1081.9,0.93237,22.62
12574,0.30919,22.444,1500.5,0.80427,32.27
12575,0.3331,25.641,1854.7,0.68475,35.401
12576,0.34484,28.775,2112.3,0.54567,36.92
12577,0.35858,30.195,2228.2,0.58209,38.683
12578,0.37295,30.689,2234.7,0.70689,40.515
12579,0.3811,30.766,2131.6,0.83147,41.545
12580,0.38248,30.438,1919.1,0.92685,41.719
12581,0.37804,29.658,1590.7,0.99969,41.16
12582,0.34731,28.529,1191.4,1.0563,37.238
12583,0.23193,27.241,727.72,1.1284,21.756
12584,0.13524,24.891,283.36,1.1612,7.0337
12585,0.10005,21.105,19.32,1.1642,-1.3766
12586,0.10005,18.536,0.0,1.1479,-1.79
12587,0.10005,17.046,0.0,1.074,-1.6768
12588,0.10005,15.721,0.0,0.99969,-1.5822
12589,0.10005,14.356,0.0,0.97718,-1.4904
12590,0.10005,13.237,0.0,0.95055,-1.419
12591,0.10005,12.472,0.0,0.89491,-1.3723
12592,0.10005,12.1,0.0,0.86179,-1.3501
12593,0.10005,11.927,0.0,0.84979,-1.3399
12594,0.10005,11.701,0.0,0.80852,-1.3266
12595,0.1209,12.98,193.2,0.86773,4.5024
12596,0.14898,15.73,618.24,0.83353,9.3225
12597,0.23092,19.085,1062.6,0.75602,21.613
12598,0.30572,22.148,1500.5,0.69959,31.812
12599,0.32468,24.359,1874.0,0.69713,34.303
12600,0.34181,27.05,2138.1,0.65929,36.528
12601,0.35667,29.436,2254.0,0.62189,38.438
12602,0.36867,31.026,2286.2,0.62189,39.97
12603,0.37996,31.317,2189.6,0.73303,41.404
12604,0.38654,31.068,1970.6,0.88916,42.233
12605,0.38416,30.272,1629.3,1.0167,41.933
12606,0.3545,29.035,1217.2,1.0976,38.162
12607,0.23967,27.625,759.92,1.1642,22.844
12608,0.14025,24.88,309.12,1.2018,7.8851
12609,0.10005,20.616,25.76,1.223,-1.1281
12610,0.10005,17.97,0.0,1.2018,-1.7461
12611,0.10005,16.351,0.0,1.1207,-1.6266
12612,0.10005,15.005,0.0,1.0579,-1.5334
12613,0.10005,13.772,0.0,1.0432,-1.4527
12614,0.10005,12.803,0.0,1.0432,-1.3923
12615,0.10005,12.052,0.0,1.0498,-1.3473
12616,0.10005,11.387,0.0,1.0498,-1.3085
12617,0.10005,10.852,0.0,1.0284,-1.2782
12618,0.10005,10.393,0.0,1.015,-1.2528
12619,0.11525,11.369,212.52,1.0449,3.4377
12620,0.13335,14.36,663.32,1.0334,6.7103
12621,0.21831,18.74,1127.0,1.0334,19.82
12622,0.30605,22.176,1558.5,1.04,31.855
12623,0.33725,24.895,1912.7,1.0383,35.94
12624,0.35717,27.077,2183.2,1.0595,38.503
12625,0.36985,28.391,2305.5,1.1162,40.121
12626,0.37767,29.093,2331.3,1.1831,41.113
12627,0.3806,29.437,2234.7,1.2327,41.484
12628,0.37784,29.079,2015.7,1.2737,41.135
12629,0.36904,28.033,1674.4,1.2924,40.018
12630,0.35225,26.294,1255.8,1.2884,37.872
12631,0.24574,24.22,792.12,1.2629,23.69
12632,0.14457,21.631,328.44,1.2061,8.6006
12633,0.10005,18.358,25.76,1.0945,-0.95625
12634,0.10005,16.197,0.0,1.1007,-1.6156
12635,0.10005,14.651,0.0,1.0787,-1.5098
12636,0.10005,13.237,0.0,1.0432,-1.419
12637,0.10005,11.996,0.0,1.0234,-1.3439
12638,0.10005,11.057,0.0,0.96484,-1.2898
12639,0.10005,10.298,0.0,0.9082,-1.2475
12640,0.10005,9.7853,0.0,0.87362,-1.2198
12641,0.10005,9.3283,0.0,0.83353,-1.1957
12642,0.10005,8.9218,0.0,0.80214,-1.1745
12643,0.11169,10.243,225.4,0.85381,2.7406
12644,0.12488,13.288,682.64,0.7717,5.2233
12645,0.1915,17.885,1159.2,0.60797,15.913
12646,0.29927,21.66,1597.1,0.54233,30.957
12647,0.31924,24.925,1964.2,0.54233,33.592
12648,0.33568,27.46,2228.2,0.54233,35.734
12649,0.34743,29.202,2350.6,0.54233,37.251
12650,0.35512,30.32,2363.5,0.54233,38.24
12651,0.36853,30.786,2260.4,0.64086,39.953
12652,0.37845,30.723,2035.0,0.78924,41.212
12653,0.37879,30.136,1687.3,0.90253,41.255
12654,0.36787,29.032,1268.7,0.95055,39.869
12655,0.24913,28.19,798.56,0.97367,24.16
12656,0.14391,25.745,328.44,0.98416,8.4945
12657,0.10005,21.312,25.76,1.0317,-1.1848
12658,0.10005,18.681,0.0,1.0547,-1.8014
12659,0.10005,16.894,0.0,1.015,-1.6657
12660,0.10005,15.176,0.0,0.97191,-1.5449
12661,0.10005,13.791,0.0,0.9157,-1.4539
12662,0.10005,13.132,0.0,0.8232,-1.4125
12663,0.10005,12.698,0.0,0.65929,-1.3859
12664,0.10005,12.066,0.0,0.54233,-1.348
12665,0.10005,11.823,0.0,0.54233,-1.3338
12666,0.10005,12.033,0.0,0.55808,-1.3461
12667,0.12513,14.474,218.96,0.54233,5.2651
12668,0.21699,19.313,676.2,0.70446,19.633
12669,0.31554,22.989,1146.3,0.72835,33.108
12670,0.34453,26.515,1577.8,0.79356,36.879
12671,0.36735,29.182,1932.0,0.82735,39.803
12672,0.38499,31.285,2196.0,0.81903,42.037
12673,0.39284,32.621,2312.0,0.76278,43.066
12674,0.38648,33.481,2318.4,0.66959,42.832
12675,0.36301,34.067,2221.8,0.65669,42.328
12676,0.31999,34.468,2002.8,0.75375,41.594
12677,0.30953,33.967,1655.1,0.84979,41.376
12678,0.33119,32.504,1242.9,0.89873,39.493
12679,0.2455,31.496,779.24,0.89491,23.657
12680,0.14168,29.277,322.0,0.82528,8.1213
12681,0.10005,25.167,25.76,0.89873,-1.5349
12682,0.10005,22.839,0.0,0.97191,-2.1615
12683,0.10005,21.026,0.0,0.90631,-1.9964
12684,0.10005,19.658,0.0,0.83558,-1.8802
12685,0.10005,18.439,0.0,0.73769,-1.7824
12686,0.10005,17.553,0.0,0.6355,-1.7145
12687,0.10005,17.512,0.0,0.64352,-1.7115
12688,0.10005,17.813,0.0,0.69468,-1.7342
12689,0.10005,17.958,0.0,0.76725,-1.7452
12690,0.10005,17.955,0.0,0.85181,-1.745
12691,0.12211,19.733,206.08,1.025,4.7201
12692,0.21541,22.276,663.32,1.1773,19.404
12693,0.32881,25.008,1133.4,1.2561,34.842
12694,0.36714,27.822,1564.9,1.2937,39.775
12695,0.33478,30.773,1925.6,1.2924,41.568
12696,0.2285,34.124,2196.0,1.2683,37.64
12697,0.17733,36.351,2312.0,1.2438,33.036
12698,0.15065,37.725,2324.8,1.2299,29.705
12699,0.13634,38.372,2221.8,1.2061,27.602
12700,0.13051,38.249,1996.4,1.1759,26.616
12701,0.1322,37.301,1655.1,1.1419,26.704
12702,0.14143,35.611,1242.9,1.0898,27.736
12703,0.1714,32.825,779.24,0.92869,23.695
12704,0.14185,28.766,322.0,0.60797,8.1484
12705,0.10005,25.011,25.76,0.68725,-1.5194
12706,0.10005,23.557,0.0,0.75828,-2.2306
12707,0.10005,22.63,0.0,0.80427,-2.1418
12708,0.10005,21.558,0.0,0.78924,-2.0435
12709,0.10005,20.631,0.0,0.74691,-1.9622
12710,0.10005,19.82,0.0,0.69713,-1.8936
12711,0.10005,19.219,0.0,0.68475,-1.8444
12712,0.10005,18.315,0.0,0.67468,-1.7728
12713,0.10005,17.112,0.0,0.6328,-1.6817
12714,0.10005,16.285,0.0,0.62463,-1.6219
12715,0.12243,17.878,206.08,0.74,4.7827
12716,0.21338,20.753,656.88,0.97543,19.112
12717,0.32561,23.86,1133.4,0.9157,34.424
12718,0.2275,28.234,1584.2,0.87558,33.485
12719,0.14245,32.391,1944.9,0.91196,26.894
12720,0.1038,35.789,2208.9,1.0167,21.719
12721,0.10005,37.371,2344.2,1.1464,21.357
12722,0.10005,13.342,0.0,0.60515,-1.4256
12723,0.10005,12.758,0.0,0.54233,-1.3896
12724,0.10005,12.131,0.0,0.54233,-1.3519
12725,0.10005,11.808,0.0,0.54233,-1.3329
