,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
22978,0.12095,27.748,212.52,1.0547,4.5095
22979,0.29563,29.274,985.32,1.0234,30.472
22980,0.38457,30.442,1603.6,0.98242,41.985
22981,0.37961,30.506,1803.2,0.84778,41.36
22982,0.37549,29.708,1571.4,0.91383,40.836
22983,0.36759,28.801,1268.7,0.98763,39.834
22984,0.30131,28.213,1011.1,0.95951,31.228
22985,0.19627,27.306,573.16,0.90253,16.617
22986,0.13748,25.98,296.24,0.73303,7.4151
22987,0.10005,23.15,64.4,0.59947,-0.074058
22988,0.10005,21.153,0.0,0.59661,-2.0075
22989,0.10005,19.83,0.0,0.59373,-1.8944
22990,0.10005,19.311,0.0,0.59373,-1.8518
22991,0.10005,18.703,0.0,0.59661,-1.8032
22992,0.10005,17.394,0.0,0.61913,-1.7026
22993,0.10005,16.765,0.0,0.69468,-1.6564
22994,0.10005,16.53,0.0,0.82528,-1.6393
22995,0.10005,16.321,0.0,0.97718,-1.6244
22996,0.10005,15.839,0.0,1.03,-1.5904
22997,0.11007,16.293,128.8,1.0692,2.4125
22998,0.17685,18.186,489.44,1.1023,13.704
22999,0.27846,21.345,940.24,1.0644,28.17
23000,0.33326,24.534,1320.2,1.0866,35.418
23001,0.35354,26.42,1668.0,1.2061,38.038
23002,0.36373,27.455,1983.5,1.2642,39.341
23003,0.36989,28.129,2151.0,1.2831,40.126
23004,0.37145,28.307,2131.6,1.2884,40.324
23005,0.37133,28.293,2073.7,1.2844,40.309
23006,0.36637,27.739,1790.3,1.2777,39.678
23007,0.35995,27.061,1519.8,1.2777,38.858
23008,0.33644,26.074,1159.2,1.2451,35.832
23009,0.23259,24.949,734.16,1.1479,21.85
23010,0.15471,23.137,379.96,1.0014,10.25
23011,0.10005,20.479,57.96,0.90442,-0.077927
23012,0.10005,19.308,0.0,1.0048,-1.8516
23013,0.10005,18.244,0.0,1.0465,-1.7673
23014,0.10005,16.977,0.0,0.97015,-1.6718
23015,0.10005,15.703,0.0,0.8417,-1.581
23016,0.10005,14.62,0.0,0.74691,-1.5077
23017,0.10005,13.551,0.0,0.67214,-1.4387
23018,0.10005,12.733,0.0,0.66188,-1.388
23019,0.10005,12.137,0.0,0.69468,-1.3523
23020,0.10005,11.809,0.0,0.76502,-1.3329
23021,0.10601,13.068,96.6,0.98763,1.5498
23022,0.14128,15.124,354.2,1.0284,8.0539
23023,0.18982,17.809,631.12,1.0851,15.66
23024,0.27526,20.054,966.0,1.11,27.739
23025,0.3019,21.822,1172.1,1.1299,31.305
23026,0.32211,23.553,1481.2,1.1344,33.965
23027,0.3332,24.529,1584.2,1.1085,35.411
23028,0.33763,24.928,1558.5,1.074,35.987
23029,0.34413,25.652,1764.6,1.0014,36.827
23030,0.33655,25.021,1500.5,0.89682,35.848
23031,0.29276,23.651,991.76,0.84778,30.09
23032,0.22429,22.735,701.96,0.83762,20.674
23033,0.16664,21.727,437.92,0.76053,12.132
23034,0.12306,20.51,212.52,0.64882,4.8972
23035,0.10005,18.046,45.08,0.54253,-0.32072
23036,0.10005,16.788,0.0,0.5732,-1.658
23037,0.10005,16.242,0.0,0.5732,-1.6188
23038,0.10005,15.692,0.0,0.55808,-1.5802
23039,0.10005,14.886,0.0,0.55808,-1.5254
23040,0.10005,14.093,0.0,0.56113,-1.4733
23041,0.10005,13.472,0.0,0.55808,-1.4337
23042,0.10005,12.919,0.0,0.55808,-1.3994
23043,0.10005,12.455,0.0,0.56113,-1.3712
23044,0.10005,12.096,0.0,0.5672,-1.3499
23045,0.10862,13.858,115.92,0.63009,2.1112
23046,0.16528,16.726,489.44,0.81903,11.919
23047,0.27092,19.974,914.48,0.84576,27.147
23048,0.31515,22.954,1346.0,0.96307,33.055
23049,0.33553,24.738,1687.3,0.98763,35.715
23050,0.34707,25.937,1925.6,1.03,37.207
23051,0.35106,26.448,1841.8,1.0217,37.718
23052,0.35643,27.137,1893.4,1.0082,38.408
23053,0.36181,27.722,1990.0,1.025,39.096
23054,0.35551,26.901,1487.6,1.0514,38.29
23055,0.3352,26.417,1152.8,1.0851,35.671
23056,0.2838,26.06,946.68,1.11,28.889
23057,0.20172,24.797,598.92,1.0334,17.418
23058,0.12364,23.029,218.96,0.99797,4.9986
23059,0.10005,21.368,45.08,0.94513,-0.56202
23060,0.10005,20.409,0.0,0.93604,-1.9431
23061,0.10005,20.111,0.0,0.99109,-1.9179
23062,0.10005,19.755,0.0,0.94513,-1.8882
23063,0.10005,19.539,0.0,0.88916,-1.8704
23064,0.10005,20.319,0.0,1.066,-1.9355
23065,0.10005,20.994,0.0,1.1146,-1.9936
23066,0.10005,21.411,0.0,1.1464,-2.0304
23067,0.10005,21.214,0.0,1.0787,-2.0129
23068,0.10005,20.174,0.0,0.89873,-1.9232
23069,0.10005,20.472,32.2,0.97718,-0.90864
23070,0.11394,21.575,161.0,0.99626,3.185
23071,0.15212,23.009,367.08,1.0708,9.832
23072,0.16395,24.268,425.04,1.0882,11.713
23073,0.10789,24.311,128.8,1.0048,1.9584
23074,0.16798,25.404,444.36,0.98936,12.34
23075,0.37157,28.76,1558.5,1.053,40.339
23076,0.37571,29.199,1365.3,1.0611,40.865
23077,0.37668,30.075,1867.6,0.86575,40.989
23078,0.37146,29.869,1732.4,0.79356,40.325
23079,0.36659,29.245,1416.8,0.80001,39.706
23080,0.28559,28.669,946.68,0.86179,29.13
23081,0.20661,27.987,618.24,0.80427,18.132
23082,0.13485,26.387,283.36,0.64882,6.9673
23083,0.10005,24.17,38.64,0.58209,-1.0119
23084,0.10005,23.414,0.0,0.57021,-2.2167
23085,0.10005,23.002,0.0,0.54233,-2.177
23086,0.10005,22.284,0.0,0.54567,-2.1095
23087,0.10005,21.854,0.0,0.68475,-2.0701
23088,0.10005,21.102,0.0,0.79356,-2.0031
23089,0.10005,20.038,0.0,0.80001,-1.9118
23090,0.10005,19.264,0.0,0.8064,-1.848
23091,0.10005,18.813,0.0,0.86575,-1.8119
23092,0.10005,18.445,0.0,1.0014,-1.7829
23093,0.10156,18.165,70.84,0.93604,0.48911
23094,0.15481,18.889,379.96,0.93421,10.265
23095,0.24919,20.132,817.88,0.99109,24.168
23096,0.29792,21.484,1230.0,1.0992,30.778
23097,0.32187,23.533,1590.7,1.0771,33.934
23098,0.34384,25.774,1861.2,0.95055,36.791
23099,0.35719,28.103,2060.8,0.79786,38.505
23100,0.35924,29.362,1983.5,0.66188,38.767
23101,0.35465,30.252,1912.7,0.54233,38.18
23102,0.35346,30.08,1719.5,0.54233,38.027
23103,0.34822,29.269,1391.0,0.54567,37.355
23104,0.32914,28.461,1120.6,0.54233,34.884
23105,0.2442,27.436,779.24,0.54233,23.476
23106,0.14915,25.767,354.2,0.54233,9.3488
23107,0.10005,23.982,45.08,0.54233,-0.78183
23108,0.10005,22.654,0.0,0.54233,-2.1441
23109,0.10005,22.044,0.0,0.54253,-2.0875
23110,0.10005,21.335,0.0,0.555,-2.0236
23111,0.10005,20.652,0.0,0.555,-1.964
23112,0.10005,20.235,0.0,0.55191,-1.9284
23113,0.10005,20.015,0.0,0.54567,-1.9098
23114,0.10005,20.065,0.0,0.5672,-1.914
23115,0.10005,20.205,0.0,0.64882,-1.9259
23116,0.10005,20.2,0.0,0.74,-1.9254
23117,0.10005,20.622,45.08,0.86378,-0.50433
23118,0.10005,21.228,57.96,0.96838,-0.13332
23119,0.10005,21.786,51.52,1.0133,-0.3856
23120,0.10045,22.763,70.84,1.0317,0.16827
23121,0.1024,23.96,90.16,1.0611,0.70887
23122,0.10572,24.959,115.92,1.1223,1.4829
23123,0.11493,25.452,173.88,1.1494,3.3733
23124,0.19182,25.878,553.84,1.1568,15.958
23125,0.25285,26.196,817.88,1.1434,24.674
23126,0.17489,25.34,476.56,1.1223,13.403
23127,0.2121,25.708,644.0,1.1329,18.927
23128,0.19755,25.732,579.6,1.1419,16.806
23129,0.16253,25.387,418.6,1.1344,11.489
23130,0.12552,24.68,231.84,1.0595,5.3409
23131,0.10005,23.941,38.64,1.0167,-0.99095
23132,0.10005,23.51,0.0,0.97543,-2.226
23133,0.10005,23.092,0.0,0.91757,-2.1856
23134,0.10005,22.605,0.0,0.87362,-2.1394
23135,0.10005,22.254,0.0,0.88336,-2.1068
23136,0.10005,21.963,0.0,0.91757,-2.0801
23137,0.10005,21.757,0.0,0.95414,-2.0614
23138,0.10005,21.608,0.0,0.98416,-2.0479
23139,0.10005,21.483,0.0,0.98936,-2.0368
23140,0.10005,21.499,0.0,0.99969,-2.0382
23141,0.10303,21.91,90.16,1.0167,0.86297
23142,0.14951,23.187,354.2,1.0563,9.4094
23143,0.20613,25.152,618.24,1.0851,18.062
23144,0.29752,27.455,998.2,1.1598,30.724
23145,0.38336,29.818,1513.4,1.1553,41.833
23146,0.39342,31.497,1783.9,1.1344,43.1
23147,0.39778,32.559,1983.5,1.1479,43.648
23148,0.39847,32.767,1899.8,1.1946,43.731
23149,0.39623,32.133,1468.3,1.2327,43.453
23150,0.39401,31.618,1358.8,1.2089,43.172
23151,0.34166,31.241,1159.2,1.1889,36.51
23152,0.27396,30.839,895.16,1.173,27.561
23153,0.19487,29.942,566.72,1.1284,16.41
23154,0.12556,28.278,238.28,1.0579,5.3434
23155,0.10005,26.485,38.64,0.96307,-1.2366
23156,0.10005,25.798,0.0,1.0116,-2.4607
23157,0.10005,25.373,0.0,1.0465,-2.4154
23158,0.10005,24.969,0.0,1.0465,-2.373
23159,0.10005,24.631,0.0,1.025,-2.338
23160,0.10005,24.334,0.0,1.0031,-2.3079
23161,0.10005,24.028,0.0,0.98936,-2.2771
23162,0.10005,23.693,0.0,0.97191,-2.2439
23163,0.10005,23.403,0.0,0.97015,-2.2156
23164,0.10005,23.213,0.0,0.98416,-2.1972
23165,0.10425,23.709,103.04,1.053,1.153
23166,0.16936,25.173,450.8,1.1054,12.554
23167,0.25953,27.186,843.64,1.1069,25.594
23168,0.36974,29.182,1275.1,1.1989,40.106
23169,0.39067,30.973,1668.0,1.1975,42.755
23170,0.39655,32.214,1925.6,1.1831,43.492
23171,0.39912,32.996,2073.7,1.1846,43.812
23172,0.39995,33.363,2080.1,1.1903,43.922
23173,0.39996,33.397,2009.3,1.1568,43.931
23174,0.39937,33.094,1790.3,1.1115,43.845
23175,0.39757,32.493,1519.8,1.0627,43.62
23176,0.34044,31.76,1152.8,0.99969,36.352
23177,0.22507,30.619,695.52,0.89108,20.786
23178,0.14181,28.884,322.0,0.73536,8.1423
23179,0.10005,26.871,38.64,0.64618,-1.2767
23180,0.10005,26.123,0.0,0.60797,-2.496
23181,0.10005,25.765,0.0,0.63818,-2.4572
23182,0.10005,25.535,0.0,0.7165,-2.4326
23183,0.10005,25.225,0.0,0.75828,-2.3998
23184,0.10005,24.817,0.0,0.75375,-2.3572
23185,0.10005,24.379,0.0,0.72126,-2.3124
23186,0.10005,23.939,0.0,0.68475,-2.2682
23187,0.10005,23.713,0.0,0.71411,-2.2459
23188,0.10005,23.662,0.0,0.79786,-2.2409
23189,0.10148,24.303,83.72,0.97893,0.46828
23190,0.1558,25.423,386.4,1.0851,10.424
23191,0.2453,26.409,785.68,0.94513,23.628
23192,0.34624,27.552,1191.4,0.8697,37.1
23193,0.36862,29.194,1539.2,0.85381,39.965
23194,0.37968,30.594,1790.3,0.83353,41.369
23195,0.38424,31.38,1983.5,0.7914,41.943
23196,0.37822,31.165,1751.7,0.72599,41.182
23197,0.37824,31.27,1700.2,0.71411,41.186
23198,0.37422,30.762,1474.8,0.7165,40.676
23199,0.36947,30.392,1268.7,0.7093,40.072
23200,0.32753,30.346,1107.7,0.67214,34.677
23201,0.22034,29.567,676.2,0.59661,20.11
23202,0.13689,28.036,296.24,0.54233,7.316
23203,0.10005,25.725,38.64,0.54233,-1.1601
23204,0.10005,25.152,0.0,0.60797,-2.3921
23205,0.10005,25.057,0.0,0.70689,-2.3821
23206,0.10005,24.855,0.0,0.77832,-2.3612
23207,0.10005,24.476,0.0,0.76502,-2.3222
23208,0.10005,24.031,0.0,0.70446,-2.2774
23209,0.10005,23.566,0.0,0.65407,-2.2315
23210,0.10005,23.406,0.0,0.64882,-2.2159
23211,0.10005,23.513,0.0,0.67214,-2.2263
23212,0.10005,23.735,0.0,0.70446,-2.248
23213,0.10005,24.206,38.64,0.74691,-1.0152
23214,0.10382,24.982,103.04,0.83353,1.0533
23215,0.12646,25.64,238.28,0.88723,5.5036
23216,0.18046,26.892,502.32,0.8697,14.255
23217,0.24933,28.699,798.56,0.70203,24.188
23218,0.24191,29.76,766.36,0.54233,23.156
23219,0.20528,29.881,611.8,0.67973,17.938
23220,0.20229,30.05,598.92,0.97543,17.502
23221,0.22199,30.516,682.64,1.1162,20.347
23222,0.27883,30.922,914.48,1.2383,28.22
23223,0.29498,30.786,978.88,1.2683,30.386
23224,0.231,29.419,721.28,1.1975,21.625
23225,0.18185,28.142,508.76,1.0898,14.464
23226,0.1359,27.1,289.8,1.1023,7.1478
23227,0.10005,26.482,19.32,1.1314,-1.8858
23228,0.10005,26.199,0.0,1.1207,-2.5044
23229,0.10005,25.823,0.0,1.0803,-2.4635
23230,0.10005,25.31,0.0,1.04,-2.4087
23231,0.10005,24.78,0.0,1.015,-2.3534
23232,0.10005,24.292,0.0,1.0082,-2.3036
23233,0.10005,23.867,0.0,1.0014,-2.2611
23234,0.10005,23.43,0.0,0.97015,-2.2183
23235,0.10005,23.001,0.0,0.90442,-2.1769
23236,0.10005,22.548,0.0,0.81274,-2.1341
23237,0.10346,23.378,96.6,0.87948,0.96614
23238,0.15851,25.133,399.28,0.94875,10.855
23239,0.25186,27.344,811.44,0.98068,24.538
23240,0.37592,29.154,1300.9,1.0851,40.892
23241,0.3875,30.436,1655.1,1.1583,42.353
23242,0.39091,31.016,1938.4,1.1932,42.785
23243,0.38965,30.792,2054.4,1.1918,42.625
23244,0.38178,29.597,1745.2,1.1875,41.633
23245,0.37756,29.14,1674.4,1.1583,41.099
23246,0.25662,27.576,830.76,1.1023,25.194
23247,0.23945,27.019,759.92,1.0432,22.812
23248,0.21081,26.515,637.56,0.98416,18.74
23249,0.16384,25.912,425.04,0.95772,11.695
23250,0.11312,24.282,161.0,0.8232,3.0241
23251,0.10005,21.418,25.76,0.70689,-1.1936
23252,0.10005,19.991,0.0,0.70203,-1.9079
23253,0.10005,19.303,0.0,0.73536,-1.8512
23254,0.10005,18.787,0.0,0.76053,-1.8098
23255,0.10005,18.217,0.0,0.74919,-1.7652
23256,0.10005,17.784,0.0,0.76502,-1.732
23257,0.10005,17.613,0.0,0.81484,-1.7191
23258,0.10005,17.385,0.0,0.83558,-1.7019
23259,0.10005,17.098,0.0,0.76948,-1.6807
23260,0.10005,16.876,0.0,0.71411,-1.6644
23261,0.10602,17.357,103.04,0.80001,1.5534
23262,0.1757,19.213,483.0,0.93604,13.53
23263,0.27598,21.993,927.36,0.87166,27.835
23264,0.33646,25.001,1339.5,0.89873,35.835
23265,0.35145,26.66,1700.2,0.96838,37.768
23266,0.36127,27.849,1977.1,0.96662,39.027
23267,0.36882,28.719,2138.1,0.97015,39.99
23268,0.37321,29.203,2176.7,0.97543,40.548
23269,0.3744,29.32,2105.9,0.98068,40.7
23270,0.37133,29.002,1912.7,0.97191,40.31
23271,0.36447,28.259,1603.6,0.95772,39.436
23272,0.35448,27.165,1230.0,0.93054,38.159
23273,0.24668,26.1,792.12,0.82735,23.821
23274,0.14938,24.14,354.2,0.64618,9.3904
23275,0.10005,20.834,6.44,0.57618,-1.7711
23276,0.10005,20.011,0.0,0.59084,-1.9095
23277,0.10005,19.713,0.0,0.59373,-1.8847
23278,0.10005,19.474,0.0,0.57618,-1.8651
23279,0.10005,19.167,0.0,0.54233,-1.8402
23280,0.10005,19.341,0.0,0.54233,-1.8543
23281,0.10005,19.151,0.0,0.54233,-1.8389
23282,0.10005,18.535,0.0,0.54233,-1.7899
23283,0.10005,17.696,0.0,0.54233,-1.7253
23284,0.10005,17.378,0.0,0.54233,-1.7014
23285,0.10584,18.109,103.04,0.54233,1.5136
23286,0.17733,20.965,489.44,0.55191,13.776
23287,0.27892,23.729,933.8,0.56113,28.231
23288,0.33952,26.549,1352.4,0.68225,36.231
23289,0.3536,28.136,1713.0,0.72126,38.045
23290,0.3642,29.294,1977.1,0.74691,39.4
23291,0.3713,29.863,2067.2,0.7914,40.305
23292,0.37671,30.262,2138.1,0.83147,40.992
23293,0.37346,29.87,1867.6,0.83353,40.579
23294,0.37196,29.876,1809.6,0.80214,40.389
23295,0.36361,29.206,1532.7,0.74919,39.326
23296,0.35017,28.117,1204.3,0.71171,37.605
23297,0.23789,26.927,753.48,0.66446,22.594
23298,0.1428,24.975,322.0,0.58794,8.3073
23299,0.10005,21.788,32.2,0.55191,-1.0149
23300,0.10005,20.598,0.0,0.5732,-1.9593
23301,0.10005,19.866,0.0,0.57914,-1.8975
23302,0.10005,19.276,0.0,0.58794,-1.849
23303,0.10005,18.769,0.0,0.58794,-1.8084
23304,0.10005,18.325,0.0,0.57618,-1.7736
23305,0.10005,17.906,0.0,0.57914,-1.7413
23306,0.10005,17.473,0.0,0.57618,-1.7085
23307,0.10005,17.075,0.0,0.57618,-1.679
23308,0.10005,16.672,0.0,0.57618,-1.6496
23309,0.10169,17.577,70.84,0.55191,0.52467
23310,0.15612,20.743,386.4,0.72835,10.473
23311,0.20849,23.093,631.12,0.67468,18.405
23312,0.21344,25.203,650.44,0.76948,19.12
23313,0.23159,26.236,727.72,0.78271,21.708
23314,0.17625,26.439,483.0,0.81484,13.614
23315,0.28498,27.739,946.68,0.81484,29.048
23316,0.3127,28.292,1056.2,0.76948,32.731
23317,0.2998,28.346,1004.6,0.76948,31.028
23318,0.357,28.307,1230.0,0.8064,38.483
23319,0.36093,28.531,1442.6,0.80427,38.984
23320,0.33336,27.773,1139.9,0.74919,35.434
23321,0.22126,26.779,682.64,0.67721,20.242
23322,0.13271,24.998,270.48,0.57914,6.6033
23323,0.10005,22.434,25.76,0.54233,-1.2803
23324,0.10005,21.528,0.0,0.54567,-2.0408
23325,0.10005,20.996,0.0,0.5488,-1.9938
23326,0.10005,20.626,0.0,0.56113,-1.9617
23327,0.10005,20.323,0.0,0.59947,-1.9358
23328,0.10005,20.075,0.0,0.66703,-1.9149
23329,0.10005,19.854,0.0,0.76053,-1.8965
23330,0.10005,19.465,0.0,0.84979,-1.8644
23331,0.10005,18.918,0.0,0.87558,-1.8202
23332,0.10005,18.25,0.0,0.86575,-1.7677
23333,0.10151,18.388,70.84,0.95055,0.47534
23334,0.11766,19.733,180.32,1.0514,3.8962
23335,0.14082,21.409,309.12,1.0835,7.9812
23336,0.18863,23.077,540.96,1.1054,15.483
23337,0.24436,24.456,785.68,1.1223,23.498
23338,0.34784,25.873,1352.4,1.1329,37.307
23339,0.35019,26.096,1268.7,1.1404,37.608
23340,0.35235,26.304,1249.4,1.1656,37.885
23341,0.32367,26.218,1107.7,1.1744,34.172
23342,0.31073,26.088,1056.2,1.1314,32.473
23343,0.31681,25.767,1081.9,1.1007,33.273
23344,0.26131,24.897,856.52,1.0432,25.838
23345,0.18591,23.596,528.08,0.97893,15.076
23346,0.12043,22.153,199.64,0.85181,4.4102
23347,0.10005,20.027,25.76,0.68475,-1.0815
23348,0.10005,19.371,0.0,0.76502,-1.8568
23349,0.10005,18.827,0.0,0.82941,-1.813
23350,0.10005,18.501,0.0,0.9157,-1.7872
23351,0.10005,18.242,0.0,0.95235,-1.7671
23352,0.10005,17.877,0.0,0.96484,-1.7391
23353,0.10005,17.457,0.0,0.98416,-1.7073
23354,0.10005,17.024,0.0,0.99626,-1.6752
23355,0.10005,16.791,0.0,1.0099,-1.6583
23356,0.10005,16.666,0.0,1.02,-1.6492
23357,0.10005,16.876,45.08,1.0267,-0.24482
23358,0.10681,17.931,109.48,1.0898,1.7271
23359,0.11997,19.199,193.2,1.1359,4.329
23360,0.1373,20.295,289.8,1.1146,7.383
23361,0.15741,21.13,392.84,1.0913,10.679
23362,0.17606,21.817,483.0,1.0866,13.585
23363,0.20551,22.712,618.24,1.1054,17.972
23364,0.25431,23.397,830.76,1.1284,24.875
23365,0.21276,22.951,650.44,1.1538,19.023
23366,0.22139,22.767,689.08,1.1656,20.261
23367,0.22709,22.469,714.84,1.1568,21.072
23368,0.1954,21.907,573.16,1.1329,16.488
23369,0.1484,21.112,347.76,1.0913,9.2304
23370,0.11433,20.059,161.0,0.99797,3.2624
23371,0.10005,18.348,12.88,0.8064,-1.3654
23372,0.10005,17.419,0.0,0.80214,-1.7045
23373,0.10005,16.82,0.0,0.8064,-1.6603
23374,0.10005,16.519,0.0,0.84576,-1.6385
23375,0.10005,16.239,0.0,0.84778,-1.6186
23376,0.10005,15.96,0.0,0.82735,-1.5989
23377,0.10005,15.683,0.0,0.79786,-1.5796
23378,0.10005,15.415,0.0,0.74691,-1.5612
23379,0.10005,15.015,0.0,0.65407,-1.534
23380,0.10005,14.612,0.0,0.57914,-1.5072
23381,0.10216,15.418,70.84,0.68973,0.6457
23382,0.13519,17.083,276.92,0.76948,7.0274
23383,0.18255,19.885,515.2,0.69959,14.569
23384,0.21833,22.351,676.2,0.67214,19.822
23385,0.27441,23.866,914.48,0.69959,27.622
23386,0.33241,26.085,1436.1,0.61913,35.311
23387,0.33926,27.998,1764.6,0.54233,36.198
23388,0.33958,28.045,1629.3,0.54233,36.24
23389,0.34391,28.688,1777.4,0.54233,36.799
23390,0.34296,28.317,1655.1,0.55808,36.676
23391,0.33809,27.37,1371.7,0.57618,36.047
23392,0.30924,26.205,1049.7,0.62737,32.277
23393,0.21045,24.95,637.56,0.65669,18.689
23394,0.13185,23.48,264.04,0.5732,6.4543
23395,0.10005,20.599,25.76,0.54233,-1.1267
23396,0.10005,19.538,0.0,0.5672,-1.8704
23397,0.10005,18.978,0.0,0.58794,-1.825
23398,0.10005,18.47,0.0,0.60515,-1.7848
23399,0.10005,18.058,0.0,0.62189,-1.7529
23400,0.10005,17.694,0.0,0.63818,-1.7252
23401,0.10005,17.301,0.0,0.65145,-1.6957
23402,0.10005,16.886,0.0,0.65669,-1.6652
23403,0.10005,16.493,0.0,0.66188,-1.6367
23404,0.10005,16.21,0.0,0.66959,-1.6165
23405,0.10099,17.383,64.4,0.78271,0.33286
23406,0.13855,19.87,296.24,0.97718,7.5971
23407,0.21851,22.82,676.2,1.0065,19.848
23408,0.27528,25.051,914.48,1.0579,27.74
23409,0.3552,26.773,1352.4,1.0866,38.252
23410,0.36334,27.682,1449.0,1.1038,39.292
23411,0.36693,28.049,1365.3,1.1207,39.749
23412,0.35352,28.161,1217.2,1.1314,38.036
23413,0.37134,28.497,1320.2,1.1404,40.31
23414,0.37277,28.635,1384.6,1.1494,40.492
23415,0.31717,27.85,1075.5,1.1434,33.319
23416,0.27047,27.222,888.72,1.1449,27.087
23417,0.19184,26.11,553.84,1.1085,15.961
23418,0.12438,24.612,225.4,1.0116,5.1316
23419,0.10005,22.861,19.32,0.94694,-1.5293
23420,0.10005,22.247,0.0,1.0082,-2.1062
23421,0.10005,21.891,0.0,1.0183,-2.0736
23422,0.10005,21.423,0.0,0.98763,-2.0314
23423,0.10005,20.893,0.0,0.94332,-1.9848
23424,0.10005,10.72,0.0,0.68225,-1.2708
23425,0.10005,9.8099,0.0,0.68475,-1.2212
23426,0.10005,9.347,0.0,0.68225,-1.1966
23427,0.10005,9.3078,0.0,0.67214,-1.1946
23428,0.10005,9.4147,0.0,0.64086,-1.2002
23429,0.11107,10.534,128.8,0.57021,2.61
23430,0.13061,14.062,515.2,0.55191,6.2344
23431,0.16145,16.523,882.28,0.65669,11.318
23432,0.26284,19.819,1217.2,0.6355,26.046
23433,0.3044,22.52,1481.2,0.54233,31.638
23434,0.32386,25.648,2138.1,0.54233,34.195
23435,0.33134,26.803,2266.9,0.54233,35.171
23436,0.33568,27.46,2286.2,0.54233,35.734
23437,0.33659,27.597,2202.5,0.54233,35.852
23438,0.33446,26.836,1932.0,0.57618,35.575
23439,0.33065,25.935,1648.6,0.60797,35.082
23440,0.32299,24.651,1262.2,0.62463,34.083
23441,0.25135,23.488,817.88,0.58209,24.467
23442,0.15349,21.809,373.52,0.55191,10.054
23443,0.10005,18.593,51.52,0.60232,-0.15265
23444,0.10005,16.699,0.0,0.64352,-1.6516
23445,0.10005,15.676,0.0,0.66188,-1.5791
23446,0.10005,15.126,0.0,0.69221,-1.5416
23447,0.10005,14.802,0.0,0.7093,-1.5198
23448,0.10005,14.477,0.0,0.70689,-1.4983
23449,0.10005,14.022,0.0,0.68973,-1.4687
23450,0.10005,13.526,0.0,0.66446,-1.4371
23451,0.10005,13.114,0.0,0.64086,-1.4114
23452,0.10005,12.791,0.0,0.62189,-1.3916
23453,0.11959,15.087,186.76,0.66188,4.2574
23454,0.1889,18.195,547.4,0.91196,15.523
23455,0.29057,21.289,991.76,0.9157,29.796
23456,0.33238,24.456,1391.0,1.0465,35.305
23457,0.35082,26.234,1719.5,1.0913,37.687
23458,0.36189,27.476,1906.2,1.1192,39.107
23459,0.36779,28.106,1912.7,1.1374,39.859
23460,0.37299,28.703,2047.9,1.1314,40.519
23461,0.37147,28.601,1854.7,1.1054,40.326
23462,0.37,28.568,1751.7,1.0579,40.14
23463,0.36392,27.988,1429.7,1.0183,39.364
23464,0.3134,27.237,1062.6,0.98068,32.822
23465,0.2137,26.241,650.44,0.87558,19.158
23466,0.13409,24.431,276.92,0.74919,6.8398
23467,0.10005,21.65,38.64,0.73769,-0.79389
23468,0.10005,20.651,0.0,0.80852,-1.9639
23469,0.10005,20.323,0.0,0.87753,-1.9359
23470,0.10005,19.908,0.0,0.92129,-1.9009
23471,0.10005,19.339,0.0,0.92869,-1.8541
23472,0.10005,18.696,0.0,0.91383,-1.8026
23473,0.10005,18.075,0.0,0.88916,-1.7542
23474,0.10005,17.535,0.0,0.87362,-1.7132
23475,0.10005,17.31,0.0,0.89873,-1.6964
23476,0.10005,16.526,0.0,0.81694,-1.6391
23477,0.12134,17.724,199.64,0.87166,4.5843
23478,0.19766,19.992,586.04,0.97015,16.822
23479,0.29979,22.866,1024.0,0.91383,31.026
23480,0.34817,26.046,1429.7,1.04,37.349
23481,0.36566,27.835,1777.4,1.1494,39.587
23482,0.37684,29.022,2041.5,1.1744,41.007
23483,0.38299,29.765,2163.8,1.1875,41.786
23484,0.38589,30.186,2189.6,1.1773,42.15
23485,0.38651,30.281,2112.3,1.1509,42.229
23486,0.38415,29.969,1880.5,1.1131,41.931
23487,0.37694,29.264,1519.8,1.0851,41.019
23488,0.31442,28.43,1062.6,1.0465,32.959
23489,0.21396,27.5,650.44,0.93421,19.196
23490,0.13381,25.536,276.92,0.79356,6.7926
23491,0.10005,22.752,38.64,0.76948,-0.88599
23492,0.10005,21.763,0.0,0.81484,-2.062
23493,0.10005,21.322,0.0,0.86378,-2.0225
23494,0.10005,20.89,0.0,0.93969,-1.9846
23495,0.10005,20.772,0.0,1.0627,-1.9743
23496,0.10005,20.195,0.0,1.0945,-1.925
23497,0.10005,19.506,0.0,1.0866,-1.8677
23498,0.10005,18.89,0.0,1.0756,-1.818
23499,0.10005,18.319,0.0,1.0183,-1.7731
23500,0.10005,17.778,0.0,0.90253,-1.7316
23501,0.1157,18.824,167.44,0.91943,3.5239
23502,0.19518,21.043,573.16,0.92129,16.456
23503,0.30394,23.927,1036.8,0.86378,31.576
23504,0.34489,26.166,1429.7,0.87948,36.926
23505,0.35929,27.841,1796.8,0.90631,38.774
23506,0.37051,29.067,2073.7,0.93054,40.205
23507,0.37759,29.89,2228.2,0.92685,41.102
23508,0.38102,30.334,2266.9,0.91383,41.536
23509,0.38118,30.318,2196.0,0.92129,41.556
23510,0.37595,29.608,1906.2,0.95055,40.895
