,gst (mol/m2s),tleaf(degC),par(micromol/m2),gblc(mol/m2s),An(micromol/m2s)
7054,0.10005,20.372,0.0,0.54233,-1.94
7055,0.10005,19.1,0.0,0.54233,-1.8348
7056,0.10005,18.009,0.0,0.54233,-1.7491
7057,0.10005,17.433,0.0,0.54233,-1.7055
7058,0.10005,17.144,0.0,0.54233,-1.6841
7059,0.10005,16.889,0.0,0.58502,-1.6653
7060,0.10005,16.558,0.0,0.64882,-1.6414
7061,0.11683,18.583,173.88,0.70446,3.7385
7062,0.20136,23.197,598.92,0.98763,17.366
7063,0.3111,26.488,1056.2,0.95593,32.522
7064,0.36891,29.13,1481.2,0.87362,40.001
7065,0.3872,30.928,1829.0,0.93421,42.316
7066,0.39629,32.15,2093.0,1.0031,43.461
7067,0.39872,32.86,2202.5,1.0367,43.765
7068,0.39963,33.2,2215.4,1.0644,43.877
7069,0.39884,32.905,1970.6,1.1038,43.781
7070,0.39809,32.654,1880.5,1.1314,43.687
7071,0.39349,31.514,1513.4,1.1404,43.11
7072,0.32601,30.484,1101.2,1.1192,34.476
7073,0.20975,29.46,631.12,0.99109,18.587
7074,0.11799,26.336,193.2,0.67973,3.9579
7075,0.10005,23.038,0.0,0.70446,-2.1805
7076,0.10005,21.87,0.0,0.74,-2.0716
7077,0.10005,20.577,0.0,0.71889,-1.9575
7078,0.10005,19.104,0.0,0.64882,-1.8351
7079,0.10005,18.251,0.0,0.64086,-1.7678
7080,0.10005,18.027,0.0,0.74691,-1.7505
7081,0.10005,17.633,0.0,0.8697,-1.7206
7082,0.10005,17.131,0.0,0.93421,-1.6831
7083,0.10005,16.533,0.0,0.93237,-1.6396
7084,0.10005,16.094,0.0,0.89108,-1.6084
7085,0.11702,17.519,173.88,0.89873,3.7792
7086,0.1992,20.465,592.48,0.97191,17.048
7087,0.30675,23.597,1049.7,0.82941,31.947
7088,0.34343,26.466,1474.8,0.77612,36.738
7089,0.367,28.651,1816.1,0.93237,39.758
7090,0.3842,30.318,2067.2,1.0048,41.937
7091,0.39352,31.52,2196.0,1.0611,43.114
7092,0.39674,32.264,2202.5,1.1449,43.517
7093,0.39782,32.573,2073.7,1.2396,43.654
7094,0.39766,32.52,1867.6,1.3379,43.632
7095,0.39474,31.782,1545.6,1.4101,43.267
7096,0.33463,30.854,1133.4,1.4413,35.599
7097,0.22039,29.866,676.2,1.3869,20.116
7098,0.12339,27.585,225.4,1.2341,4.955
7099,0.10005,24.17,0.0,1.1314,-2.2913
7100,0.10005,22.392,0.0,1.0627,-2.1195
7101,0.10005,20.188,0.0,0.8697,-1.9244
7102,0.10005,18.781,0.0,0.73536,-1.8093
7103,0.10005,17.917,0.0,0.64352,-1.7421
7104,0.10005,17.681,0.0,0.61358,-1.7241
7105,0.10005,17.891,0.0,0.61358,-1.7401
7106,0.10005,18.354,0.0,0.66703,-1.7758
7107,0.10005,18.186,0.0,0.76502,-1.7628
7108,0.10005,17.753,0.0,0.83147,-1.7297
7109,0.11541,20.098,167.44,0.95772,3.4672
7110,0.2001,23.897,592.48,1.1299,17.18
7111,0.30849,27.16,1043.3,1.0787,32.178
7112,0.3787,29.45,1468.3,1.0882,41.244
7113,0.39089,31.011,1809.6,1.0383,42.781
7114,0.39659,32.225,2067.2,0.98242,43.498
7115,0.39814,32.662,2015.7,0.93786,43.69
7116,0.39839,32.746,1893.4,0.91383,43.723
7117,0.3955,31.991,1519.8,0.90063,43.361
7118,0.34501,31.229,1172.1,0.85181,36.943
7119,0.18163,30.573,508.76,0.89682,14.431
7120,0.12902,28.867,257.6,1.0724,5.9587
7121,0.10947,25.65,141.68,1.1975,2.2868
7122,0.10005,22.288,57.96,1.1642,-0.21544
7123,0.10005,20.316,0.0,1.035,-1.9352
7124,0.10005,19.366,0.0,0.87948,-1.8563
7125,0.10005,18.838,0.0,0.7717,-1.8138
7126,0.10005,18.75,0.0,0.72835,-1.8069
7127,0.10005,18.941,0.0,0.7093,-1.8221
7128,0.10005,18.94,0.0,0.61913,-1.822
7129,0.10005,18.975,0.0,0.54233,-1.8247
7130,0.10005,18.638,0.0,0.54233,-1.798
7131,0.10005,17.932,0.0,0.54233,-1.7433
7132,0.10005,17.673,0.0,0.54233,-1.7236
7133,0.10302,18.783,83.72,0.54233,0.86096
7134,0.14342,20.343,322.0,0.54233,8.4133
7135,0.19268,22.239,560.28,0.72835,16.085
7136,0.32343,24.47,1114.1,0.79572,34.14
7137,0.34881,26.857,1655.1,0.83558,37.431
7138,0.36227,28.199,1829.0,0.90631,39.155
7139,0.37326,29.14,1990.0,0.99454,40.554
7140,0.37609,29.246,2041.5,1.0595,40.913
7141,0.37372,28.913,1996.4,1.0835,40.613
7142,0.3631,27.794,1713.0,1.0514,39.26
7143,0.34394,25.867,1197.8,0.92685,36.803
7144,0.22482,24.061,701.96,0.78489,20.75
7145,0.14197,22.3,315.56,0.98763,8.1703
7146,0.10917,20.108,128.8,1.0787,2.2262
7147,0.10005,18.593,0.0,1.0133,-1.7945
7148,0.10005,18.115,0.0,0.83967,-1.7573
7149,0.10005,17.515,0.0,0.67214,-1.7117
7150,0.10005,16.694,0.0,0.61078,-1.6512
7151,0.10005,16.001,0.0,0.58502,-1.6018
7152,0.10005,15.644,0.0,0.59373,-1.577
7153,0.10005,15.431,0.0,0.6328,-1.5623
7154,0.10005,15.371,0.0,0.71889,-1.5581
7155,0.10005,15.303,0.0,0.84373,-1.5535
7156,0.10005,15.078,0.0,0.95951,-1.5383
7157,0.10362,16.193,83.72,1.1192,1.007
7158,0.13146,18.923,257.6,1.2216,6.3859
7159,0.17889,22.877,495.88,1.2897,14.017
7160,0.27714,25.474,920.92,1.3029,27.99
7161,0.35571,26.635,1281.6,1.2937,38.317
7162,0.3669,27.797,1668.0,1.3147,39.746
7163,0.36326,27.405,1403.9,1.3199,39.28
7164,0.35754,26.817,1500.5,1.2884,38.551
7165,0.34063,25.2,1210.7,1.1831,36.374
7166,0.24382,23.424,785.68,1.0116,23.422
7167,0.17201,21.751,463.68,0.80001,12.962
7168,0.13725,20.55,289.8,0.71411,7.3777
7169,0.10638,19.65,109.48,0.75602,1.6324
7170,0.10005,18.339,45.08,0.61078,-0.34039
7171,0.10005,17.121,0.0,0.64086,-1.6824
7172,0.10005,16.822,0.0,0.76948,-1.6605
7173,0.10005,16.404,0.0,0.80214,-1.6303
7174,0.10005,15.652,0.0,0.80214,-1.5775
7175,0.10005,15.18,0.0,0.93054,-1.5452
7176,0.10005,14.582,0.0,1.0482,-1.5052
7177,0.10005,13.195,0.0,1.04,-1.4164
7178,0.10005,12.042,0.0,1.0465,-1.3467
7179,0.10005,11.308,0.0,0.91943,-1.304
7180,0.10005,10.766,0.0,0.7717,-1.2734
7181,0.10462,11.027,83.72,0.80001,1.2384
7182,0.10897,11.791,115.92,0.86773,2.1844
7183,0.12088,13.115,193.2,0.87558,4.4999
7184,0.13931,14.953,457.24,0.8697,7.7237
7185,0.17619,17.254,837.2,0.89108,13.606
7186,0.22167,18.835,946.68,0.96838,20.301
7187,0.27385,20.027,1101.2,1.0595,27.547
7188,0.28913,20.734,1185.0,1.1419,29.605
7189,0.28923,20.743,1249.4,1.2188,29.619
7190,0.27233,19.996,1056.2,1.2327,27.34
7191,0.24742,19.474,985.32,1.2202,23.922
7192,0.19988,18.168,637.56,1.1817,17.15
7193,0.15224,17.102,367.08,1.1238,9.8491
7194,0.10739,15.425,109.48,1.0048,1.8476
7195,0.10005,13.478,0.0,0.89108,-1.4341
7196,0.10005,12.799,0.0,0.88916,-1.3921
7197,0.10005,12.135,0.0,0.85181,-1.3521
7198,0.10005,11.514,0.0,0.81903,-1.3159
7199,0.10005,10.723,0.0,0.75828,-1.271
7200,0.10005,9.7819,0.0,0.66703,-1.2197
7201,0.10005,8.9227,0.0,0.59084,-1.1746
7202,0.10005,8.0971,0.0,0.54233,-1.1328
7203,0.10005,7.7284,0.0,0.54233,-1.1147
7204,0.10005,7.4889,0.0,0.54233,-1.103
7205,0.1084,9.4043,109.48,0.54233,2.0637
7206,0.12097,12.649,373.52,0.54233,4.513
7207,0.16069,16.485,695.52,0.54233,11.198
7208,0.28912,20.734,1307.3,0.54233,29.604
7209,0.31928,23.808,1854.7,0.66188,33.597
7210,0.33535,25.472,2112.3,0.76053,35.691
7211,0.34646,26.544,2241.1,0.83762,37.125
7212,0.35274,27.027,2228.2,0.91008,37.934
7213,0.35553,27.151,2131.6,0.97015,38.292
7214,0.35347,26.771,1874.0,1.0116,38.029
7215,0.34751,25.97,1532.7,1.0383,37.264
7216,0.32211,24.716,1107.7,1.0756,33.967
7217,0.21293,23.473,650.44,1.0514,19.048
7218,0.12306,20.56,212.52,0.8232,4.8953
7219,0.10005,16.799,0.0,0.68475,-1.6588
7220,0.10005,15.43,0.0,0.64882,-1.5622
7221,0.10005,14.479,0.0,0.62189,-1.4984
7222,0.10005,13.932,0.0,0.61636,-1.463
7223,0.10005,13.585,0.0,0.61913,-1.4409
7224,0.10005,13.347,0.0,0.62189,-1.4259
7225,0.10005,13.128,0.0,0.59661,-1.4123
7226,0.10005,12.839,0.0,0.5488,-1.3945
7227,0.10005,12.733,0.0,0.5672,-1.3881
7228,0.10005,12.119,0.0,0.58502,-1.3512
7229,0.11464,13.26,154.56,0.62463,3.3159
7230,0.18214,17.511,586.04,0.80852,14.508
7231,0.28728,20.575,1075.5,0.67721,29.356
7232,0.31324,23.966,1507.0,0.54233,32.804
7233,0.32952,26.523,1867.6,0.54233,34.933
7234,0.3463,28.301,2131.6,0.59661,37.106
7235,0.36087,29.197,2254.0,0.70446,38.976
7236,0.36701,29.563,2234.7,0.75828,39.759
7237,0.37015,29.598,2144.5,0.81274,40.159
7238,0.36801,29.131,1912.7,0.85181,39.887
7239,0.36019,28.072,1532.7,0.87753,38.889
7240,0.33073,26.793,1133.4,0.88336,35.092
7241,0.218,25.725,669.76,0.82112,19.776
7242,0.12363,23.029,218.96,0.66446,4.9986
7243,0.10005,20.342,0.0,0.68973,-1.9375
7244,0.10005,19.173,0.0,0.67468,-1.8407
7245,0.10005,17.241,0.0,0.65669,-1.6912
7246,0.10005,16.111,0.0,0.66703,-1.6095
7247,0.10005,15.636,0.0,0.72599,-1.5763
7248,0.10005,15.446,0.0,0.81903,-1.5633
7249,0.10005,15.01,0.0,0.87948,-1.5337
7250,0.10005,14.42,0.0,0.9157,-1.4945
7251,0.10005,13.935,0.0,0.95055,-1.4632
7252,0.10005,13.613,0.0,0.95951,-1.4426
7253,0.1153,15.481,161.0,0.98763,3.4469
7254,0.20044,19.987,598.92,1.1284,17.23
7255,0.31114,23.303,1069.0,1.0432,32.527
7256,0.34852,26.66,1500.5,0.87166,37.395
7257,0.36147,28.684,1848.3,0.78924,39.053
7258,0.37114,30.049,2099.4,0.76053,40.285
7259,0.38036,30.932,2241.1,0.7914,41.454
7260,0.38708,31.315,2247.6,0.85381,42.301
7261,0.3897,31.138,2054.4,0.94875,42.632
7262,0.38875,30.728,1880.5,1.0284,42.512
7263,0.37982,29.658,1539.2,1.0595,41.385
7264,0.33242,28.45,1133.4,1.0482,35.309
7265,0.21393,27.357,650.44,0.9415,19.192
7266,0.11533,24.237,173.88,0.69713,3.4521
7267,0.10005,20.856,0.0,0.70203,-1.9816
7268,0.10005,19.591,0.0,0.71171,-1.8747
7269,0.10005,18.583,0.0,0.68475,-1.7937
7270,0.10005,17.513,0.0,0.65145,-1.7115
7271,0.10005,16.737,0.0,0.66446,-1.6543
7272,0.10005,16.447,0.0,0.72126,-1.6334
7273,0.10005,16.558,0.0,0.8232,-1.6414
7274,0.10005,16.782,0.0,0.95055,-1.6576
7275,0.10005,16.928,0.0,1.0367,-1.6682
7276,0.10005,17.012,0.0,1.0882,-1.6744
7277,0.11165,18.357,141.68,1.1612,2.7264
7278,0.19383,21.197,566.72,1.1975,16.256
7279,0.29199,24.546,985.32,1.0644,29.987
7280,0.35602,27.436,1397.5,0.9082,38.355
7281,0.36407,29.397,1758.1,0.73069,39.385
7282,0.35955,30.842,1983.5,0.5488,38.807
7283,0.36377,31.555,2035.0,0.54233,39.348
7284,0.36156,31.24,1854.7,0.54233,39.064
7285,0.35896,29.592,1326.6,0.6355,38.731
7286,0.34426,28.771,1178.5,0.77612,36.845
7287,0.27871,27.829,920.92,0.9082,28.203
7288,0.21686,27.047,663.32,0.99282,19.611
7289,0.1504,26.01,360.64,0.99282,9.5555
7290,0.10432,23.517,103.04,0.81903,1.1674
7291,0.10005,20.934,0.0,0.80214,-1.9884
7292,0.10005,20.402,0.0,0.98242,-1.9425
7293,0.10005,19.676,0.0,0.93969,-1.8817
7294,0.10005,18.925,0.0,0.82528,-1.8208
7295,0.10005,18.182,0.0,0.73769,-1.7624
7296,0.10005,17.903,0.0,0.78707,-1.741
7297,0.10005,17.896,0.0,0.84576,-1.7405
7298,0.10005,17.486,0.0,0.77832,-1.7095
7299,0.10005,16.919,0.0,0.69713,-1.6675
7300,0.10005,16.55,0.0,0.66959,-1.6408
7301,0.10699,17.229,109.48,0.68225,1.7629
7302,0.17713,19.662,489.44,0.62189,13.746
7303,0.27311,22.18,914.48,0.54233,27.444
7304,0.33486,24.678,1307.3,0.96129,35.627
7305,0.35723,26.944,1693.7,1.1146,38.512
7306,0.37394,28.712,1983.5,1.1715,40.641
7307,0.38324,29.799,2131.6,1.1932,41.817
7308,0.38686,30.336,2157.4,1.173,42.273
7309,0.38334,29.93,1874.0,1.096,41.829
7310,0.37079,28.985,1552.0,0.95951,40.24
7311,0.34123,27.467,1172.1,0.76502,36.452
7312,0.24044,25.737,766.36,0.55808,22.951
7313,0.15855,24.703,399.28,0.54233,10.862
7314,0.10533,23.305,109.48,0.54233,1.3947
7315,0.10005,21.321,0.0,0.61078,-2.0224
7316,0.10005,20.656,0.0,0.78271,-1.9643
7317,0.10005,20.592,0.0,1.0913,-1.9588
7318,0.10005,19.838,0.0,1.2258,-1.8951
7319,0.10005,18.579,0.0,1.0992,-1.7934
7320,0.10005,9.1274,0.0,0.63818,-1.1852
7321,0.10005,8.1398,0.0,0.5732,-1.135
7322,0.10005,7.5236,0.0,0.54233,-1.1047
7323,0.10005,7.3483,0.0,0.54233,-1.0963
7324,0.10005,7.3988,19.32,0.54233,-0.53073
7325,0.10952,9.3025,283.36,0.61078,2.2978
7326,0.12074,12.596,734.16,0.77391,4.47
7327,0.15934,16.395,1197.8,0.88916,10.985
7328,0.24136,19.337,1616.4,0.98763,23.079
7329,0.29933,21.603,1957.8,1.0217,30.964
7330,0.32049,23.414,2196.0,1.0563,33.754
7331,0.33473,24.667,2324.8,1.0992,35.612
7332,0.34168,25.295,2286.2,1.1359,36.508
7333,0.34346,25.461,2151.0,1.1612,36.739
7334,0.34014,25.156,1899.8,1.1788,36.312
7335,0.33114,24.347,1552.0,1.1773,35.145
7336,0.31635,23.057,1133.4,1.1538,33.212
7337,0.21674,21.968,669.76,1.1207,19.594
7338,0.12665,19.866,231.84,0.97191,5.5392
7339,0.10005,15.86,0.0,0.83967,-1.5919
7340,0.10005,14.77,0.0,0.88916,-1.5176
7341,0.10005,13.927,0.0,0.90063,-1.4626
7342,0.10005,13.045,0.0,0.85781,-1.4072
7343,0.10005,11.891,0.0,0.73069,-1.3377
7344,0.10005,10.811,0.0,0.64086,-1.2759
7345,0.10005,9.636,0.0,0.56113,-1.2119
7346,0.10005,8.7568,0.0,0.54233,-1.1661
7347,0.10005,8.5196,0.0,0.55808,-1.154
7348,0.10005,8.9437,19.32,0.66959,-0.60109
7349,0.11689,11.784,296.24,0.8417,3.7483
7350,0.14661,15.554,753.48,0.9082,8.9355
7351,0.24503,19.427,1217.2,0.78707,23.591
7352,0.31331,22.795,1629.3,0.74691,32.811
7353,0.33326,25.511,1977.1,0.70689,35.422
7354,0.34419,27.355,2208.9,0.66188,36.836
7355,0.34938,28.448,2312.0,0.62189,37.504
7356,0.35161,28.723,2208.9,0.62463,37.79
7357,0.35584,28.551,2022.2,0.70446,38.332
7358,0.35796,27.938,1674.4,0.84778,38.603
7359,0.35286,26.958,1275.1,0.93237,37.95
7360,0.28083,26.281,933.8,0.95593,28.489
7361,0.17767,25.561,489.44,0.89491,13.828
7362,0.11265,22.393,154.56,0.59661,2.9296
7363,0.10005,19.013,0.0,0.5672,-1.8278
7364,0.10005,18.313,0.0,0.54233,-1.7726
7365,0.10005,17.035,0.0,0.54233,-1.676
7366,0.10005,15.509,0.0,0.61636,-1.5676
7367,0.10005,14.253,0.0,0.66959,-1.4837
7368,0.10005,13.564,0.0,0.73069,-1.4396
7369,0.10005,13.459,0.0,0.86179,-1.4329
7370,0.10005,13.642,0.0,1.0929,-1.4445
7371,0.10005,13.343,0.0,1.2313,-1.4256
7372,0.10005,13.682,19.32,1.2642,-0.85209
7373,0.12499,15.514,218.96,1.2075,5.2456
7374,0.2055,18.624,624.68,1.1802,17.97
7375,0.29392,21.142,1069.0,1.0676,30.244
7376,0.32958,24.208,1526.3,1.0317,34.94
7377,0.3486,26.317,1771.0,0.96662,37.405
7378,0.35616,27.726,1996.4,0.84576,38.373
7379,0.35484,27.882,1803.2,0.78489,38.203
7380,0.35396,27.311,1397.5,0.87753,38.091
7381,0.35703,27.091,1494.1,1.0482,38.485
7382,0.35026,26.102,1300.9,1.1583,37.616
7383,0.34394,25.57,1191.4,1.1538,36.804
7384,0.24041,25.674,766.36,1.1419,22.947
7385,0.16121,24.938,412.16,1.0099,11.283
7386,0.10871,21.766,128.8,0.71171,2.129
7387,0.10005,17.968,0.0,0.61078,-1.746
7388,0.10005,16.418,0.0,0.59373,-1.6313
7389,0.10005,15.582,0.0,0.66959,-1.5727
7390,0.10005,15.094,0.0,0.78924,-1.5394
7391,0.10005,14.329,0.0,0.81694,-1.4886
7392,0.10005,13.364,0.0,0.75602,-1.427
7393,0.10005,12.588,0.0,0.7093,-1.3793
7394,0.10005,11.862,0.0,0.67973,-1.3361
7395,0.10005,11.161,0.0,0.65145,-1.2957
7396,0.10005,10.575,19.32,0.60232,-0.68122
7397,0.12455,13.24,283.36,0.67721,5.1626
7398,0.15785,16.314,727.72,0.65407,10.749
7399,0.25413,19.634,1172.1,0.66959,24.851
7400,0.31042,22.693,1564.9,0.63009,32.433
7401,0.32534,25.232,1867.6,0.59947,34.39
7402,0.33937,27.194,2131.6,0.60797,36.212
7403,0.34877,28.394,2241.1,0.61913,37.426
7404,0.35072,29.104,2234.7,0.58209,37.676
7405,0.34786,29.266,2125.2,0.54233,37.307
7406,0.34225,28.443,1803.2,0.54233,36.585
7407,0.3344,27.266,1474.8,0.54233,35.567
7408,0.31685,25.8,1081.9,0.62737,33.277
7409,0.20032,25.05,592.48,0.71889,17.214
7410,0.11787,23.218,186.76,0.65145,3.9352
7411,0.10005,20.255,0.0,0.69468,-1.9301
7412,0.10005,18.633,0.0,0.74,-1.7976
7413,0.10005,17.042,0.0,0.73536,-1.6765
7414,0.10005,15.841,0.0,0.70203,-1.5906
7415,0.10005,14.715,0.0,0.63009,-1.514
7416,0.10005,14.288,0.0,0.62463,-1.486
7417,0.10005,14.857,0.0,0.77612,-1.5235
7418,0.10005,14.431,0.0,0.94513,-1.4953
7419,0.10005,13.419,0.0,0.95951,-1.4304
7420,0.10005,13.041,19.32,0.93786,-0.81479
7421,0.13763,15.527,289.8,1.0217,7.4418
7422,0.22918,19.033,740.6,1.1284,21.368
7423,0.31445,22.893,1197.8,1.1846,32.962
7424,0.34141,25.271,1610.0,1.1284,36.474
7425,0.35401,27.065,1951.3,0.9415,38.097
7426,0.3565,28.563,2163.8,0.71411,38.417
7427,0.34833,29.338,2093.0,0.54233,37.369
7428,0.34898,29.434,1951.3,0.54233,37.454
7429,0.35378,28.793,1648.6,0.64618,38.068
7430,0.35336,28.519,1519.8,0.66959,38.015
7431,0.34858,27.642,1249.4,0.69959,37.402
7432,0.29079,26.976,972.44,0.74461,29.826
7433,0.19905,26.133,586.04,0.74231,17.026
7434,0.11885,23.702,193.2,0.54233,4.1198
7435,0.10005,20.87,0.0,0.63818,-1.9828
7436,0.10005,19.594,0.0,0.79786,-1.875
7437,0.10005,18.177,0.0,0.78052,-1.762
7438,0.10005,16.791,0.0,0.68475,-1.6583
7439,0.10005,15.441,0.0,0.60515,-1.5629
7440,0.10005,14.284,0.0,0.54233,-1.4857
7441,0.10005,13.555,0.0,0.54233,-1.439
7442,0.10005,12.558,0.0,0.54233,-1.3774
7443,0.10005,11.798,0.0,0.54233,-1.3323
7444,0.10005,11.445,25.76,0.54233,-0.53153
7445,0.13178,14.199,302.68,0.54233,6.4367
7446,0.19347,17.96,753.48,0.54233,16.204
7447,0.29804,21.494,1210.7,0.60232,30.794
7448,0.32793,24.51,1622.9,0.74919,34.726
7449,0.34811,26.838,1970.6,0.82112,37.341
7450,0.36291,28.512,2208.9,0.85381,39.237
7451,0.37301,29.573,2312.0,0.88143,40.523
7452,0.37868,30.106,2292.6,0.90631,41.241
7453,0.3803,30.189,2176.7,0.92869,41.446
7454,0.37715,29.767,1925.6,0.94513,41.049
7455,0.3707,28.879,1577.8,0.9859,40.229
7456,0.33661,27.75,1152.8,1.0334,35.856
7457,0.2124,27.123,644.0,1.0644,18.971
7458,0.11967,24.742,199.64,0.88336,4.2727
7459,0.10005,20.544,12.88,0.7717,-1.5385
7460,0.10005,18.991,0.0,0.81694,-1.8261
7461,0.10005,18.033,0.0,0.81694,-1.751
7462,0.10005,17.323,0.0,0.81274,-1.6973
7463,0.10005,16.783,0.0,0.81694,-1.6577
7464,0.10005,16.101,0.0,0.78924,-1.6088
7465,0.10005,15.793,0.0,0.83967,-1.5873
7466,0.10005,15.778,0.0,0.91943,-1.5862
7467,0.10005,15.357,0.0,0.925,-1.5572
7468,0.10005,14.583,19.32,0.82112,-0.90654
7469,0.13168,17.037,257.6,0.75375,6.4227
7470,0.22486,20.817,708.4,0.74231,20.756
7471,0.33304,24.516,1191.4,0.93237,35.392
7472,0.36176,27.307,1603.6,1.186,39.089
7473,0.37944,29.284,1932.0,1.252,41.337
7474,0.3894,30.752,2170.3,1.2424,42.595
7475,0.39434,31.692,2279.8,1.1875,43.215
7476,0.39441,31.703,2112.3,1.0676,43.222
7477,0.38317,30.853,1874.0,0.85781,41.807
7478,0.35904,29.195,1474.8,0.67721,38.742
7479,0.23659,27.534,747.04,0.76278,22.411
7480,0.16503,27.439,431.48,0.98068,11.883
7481,0.11566,26.512,180.32,1.1054,3.5146
7482,0.10498,24.309,109.48,1.1007,1.3198
7483,0.10005,21.698,12.88,1.0082,-1.6365
7484,0.10005,20.273,0.0,0.93237,-1.9316
7485,0.10005,19.084,0.0,0.79786,-1.8335
7486,0.10005,17.608,0.0,0.64618,-1.7187
7487,0.10005,16.772,0.0,0.61636,-1.6568
7488,0.10005,16.512,0.0,0.67721,-1.6381
7489,0.10005,16.788,0.0,0.84979,-1.658
7490,0.10005,16.659,0.0,0.96838,-1.6487
7491,0.10005,16.156,0.0,1.0167,-1.6127
7492,0.10005,15.777,19.32,1.0317,-0.98227
7493,0.13043,17.738,251.16,1.1374,6.2076
7494,0.22046,20.607,689.08,1.0627,20.127
7495,0.32859,24.121,1139.9,0.9157,34.812
7496,0.34423,26.547,1539.2,0.78052,36.841
7497,0.36498,28.062,1854.7,1.035,39.501
7498,0.37037,28.36,1990.0,1.1524,40.187
7499,0.3651,27.976,1977.1,1.0692,39.516
7500,0.35568,27.514,1771.0,0.87948,38.312
7501,0.34533,26.753,1397.5,0.76948,36.983
7502,0.30605,26.204,1036.8,0.69468,31.856
7503,0.25107,25.705,811.44,0.67721,24.428
7504,0.16526,25.269,431.48,0.75828,11.916
7505,0.12213,24.262,212.52,0.78707,4.7251
7506,0.10072,21.67,70.84,0.57021,0.25182
7507,0.10005,19.549,12.88,0.555,-1.4579
7508,0.10005,18.519,0.0,0.61636,-1.7887
7509,0.10005,17.602,0.0,0.7165,-1.7182
7510,0.10005,16.712,0.0,0.78707,-1.6525
7511,0.10005,16.259,0.0,0.8232,-1.62
7512,0.10005,15.698,0.0,0.84373,-1.5806
7513,0.10005,15.091,0.0,0.84778,-1.5392
7514,0.10005,14.578,0.0,0.85581,-1.505
7515,0.10005,13.568,0.0,0.82112,-1.4398
7516,0.10005,12.472,19.32,0.77612,-0.78258
7517,0.13734,14.768,289.8,0.90063,7.3897
7518,0.19888,18.135,727.72,1.0945,17.002
7519,0.29822,21.509,1165.6,1.1524,30.818
7520,0.32808,24.078,1590.7,1.0771,34.749
7521,0.34591,25.981,1938.4,0.96662,37.057
7522,0.35379,27.359,2118.8,0.86179,38.069
7523,0.35529,27.991,2080.1,0.77612,38.261
7524,0.35075,27.669,1790.3,0.73536,37.679
7525,0.34643,27.548,1751.7,0.67468,37.122
7526,0.33252,26.237,1339.5,0.60515,35.325
7527,0.31436,24.899,1075.5,0.54233,32.95
7528,0.24098,23.71,772.8,0.54233,23.027
7529,0.16803,22.703,444.36,0.54233,12.345
7530,0.10883,21.376,128.8,0.54233,2.1528
7531,0.10005,18.901,19.32,0.54233,-1.2016
7532,0.10005,17.417,0.0,0.54233,-1.7043
7533,0.10005,16.141,0.0,0.54233,-1.6117
7534,0.10005,15.015,0.0,0.54233,-1.534
7535,0.10005,13.799,0.0,0.54233,-1.4544
7536,0.10005,12.932,0.0,0.54233,-1.4002
7537,0.10005,12.213,0.0,0.54233,-1.3567
7538,0.10005,11.43,0.0,0.54233,-1.311
7539,0.10005,10.633,0.0,0.54233,-1.266
7540,0.10005,10.052,19.32,0.54233,-0.65487
7541,0.1192,12.306,276.92,0.54233,4.1835
7542,0.14998,15.8,701.96,0.81063,9.4827
7543,0.22343,18.883,1127.0,0.98068,20.552
7544,0.29733,21.433,1584.2,1.0284,30.699
7545,0.32287,23.62,1874.0,1.03,34.065
7546,0.34216,25.409,2093.0,0.99969,36.573
7547,0.34529,25.969,1809.6,0.94694,36.978
7548,0.34206,26.107,1564.9,0.81063,36.561
7549,0.3215,25.28,1262.2,0.54233,33.887
7550,0.33069,25.641,1455.4,0.64086,35.087
7551,0.33638,24.857,1255.8,0.93786,35.825
7552,0.30708,23.933,1049.7,1.0432,31.991
7553,0.19698,22.628,579.6,1.0819,16.721
7554,0.11741,20.803,180.32,1.0183,3.8484
7555,0.10005,17.336,19.32,0.82735,-1.0878
7556,0.10005,15.61,0.0,0.70203,-1.5746
7557,0.10005,14.206,0.0,0.54233,-1.4806
7558,0.10005,12.96,0.0,0.54233,-1.4019
7559,0.10005,12.508,0.0,0.58794,-1.3745
7560,0.10005,12.079,0.0,0.6355,-1.3488
7561,0.10005,11.587,0.0,0.61078,-1.3201
7562,0.10005,11.284,0.0,0.56418,-1.3026
7563,0.10005,11.288,0.0,0.54233,-1.3029
7564,0.10005,11.317,19.32,0.54233,-0.71977
7565,0.12532,13.362,276.92,0.54233,5.3004
7566,0.17876,17.367,721.28,0.8417,13.995
7567,0.28987,20.797,1178.5,1.1131,29.703
7568,0.32071,23.433,1584.2,1.2174,33.784
7569,0.34507,25.612,1938.4,1.2683,36.949
7570,0.36255,27.331,2163.8,1.2817,39.191
7571,0.37372,28.573,2273.3,1.291,40.613
7572,0.37975,29.324,2266.9,1.3095,41.375
7573,0.37869,29.189,2009.3,1.3289,41.244
7574,0.37208,28.38,1635.8,1.3263,40.404
7575,0.25631,26.959,830.76,1.2642,25.152
7576,0.1465,25.82,341.32,1.1268,8.9196
7577,0.11098,24.337,148.12,0.98936,2.5951
7578,0.10379,22.313,96.6,0.9157,1.0442
7579,0.10005,19.282,6.44,0.85181,-1.6432
7580,0.10005,17.885,0.0,0.92685,-1.7396
7581,0.10005,17.098,0.0,0.92869,-1.6807
7582,0.10005,15.92,0.0,0.78707,-1.5961
7583,0.10005,14.919,0.0,0.69959,-1.5276
7584,0.10005,14.117,0.0,0.65929,-1.4748
